order_id,customer_id,product_id,order_date,quantity,discount,payment_method,name,gender,age,region,signup_date,product_name,category_id,price,category_name,return_id,net_price,is_returned,month,discount_bin
903,97,168,2025-05-14,5,20,UPI,Bhamini Talwar,Male,45,Ahmedabad,2023-01-09,Gainsboro Kurta,1,2579.9,Clothing,,10319.6,0,2025-05,10–20%
904,73,132,2024-11-30,5,0,NetBanking,Aaina Swaminathan,Female,20,Hyderabad,2024-05-01,SlateGray Saree,1,2449.97,Clothing,,12249.849999999999,0,2024-11,0%
905,66,103,2024-11-24,4,20,Card,Bhavin Cherian,Male,48,Mumbai,2024-04-26,DarkBlue Action Cam,18,203384.45,Cameras,,650830.2400000001,0,2024-11,10–20%
906,186,15,2025-04-29,4,0,UPI,Kiaan Badami,Female,48,Mumbai,2023-01-25,RoyalBlue Lamp,7,3265.03,Home Decor,,13060.12,0,2025-04,0%
907,124,45,2025-05-20,1,10,UPI,Romil Mahal,Female,43,Jaipur,2023-02-03,DarkRed Phone Mount,13,2587.08,Automotive Accessories,,2328.372,0,2025-05,0–10%
908,126,197,2025-02-07,5,20,Cash on Delivery,Ojas Lala,Other,20,Jaipur,2022-11-25,GoldenRod Bracelet,16,31238.85,Jewellery,,124955.40000000001,0,2025-02,10–20%
909,199,94,2025-03-19,4,20,UPI,Lakshay Jha,Male,28,Pune,2024-06-18,Yellow Electric Kettle,8,10764.87,Kitchen Appliances,,34447.584,0,2025-03,10–20%
910,69,108,2025-03-31,3,20,Cash on Delivery,Gatik Chandra,Male,20,Chennai,2023-11-03,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,,12199.728000000001,0,2025-03,10–20%
911,98,4,2025-03-28,2,0,Card,Mishti Mani,Male,19,Ahmedabad,2022-05-26,SpringGreen Puzzle,11,3010.89,Toys,,6021.78,0,2025-03,0%
912,188,175,2024-12-07,3,25,Cash on Delivery,Dhanush Jaggi,Female,41,Kolkata,2024-01-28,White Smartphone,3,51034.7,Smartphones,,114828.07499999998,0,2024-12,20–30%
913,6,31,2025-05-22,2,25,Card,Dhanuk Sidhu,Male,48,Kolkata,2022-06-01,DeepSkyBlue Analog Watch,15,844.18,Watches,,1266.27,0,2025-05,20–30%
914,173,179,2024-09-12,4,20,UPI,Mehul Ramakrishnan,Female,24,Ahmedabad,2023-11-19,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,,14824.64,0,2024-09,10–20%
915,176,151,2025-03-09,1,25,Cash on Delivery,Vedika Sawhney,Male,56,Ahmedabad,2023-01-06,Tomato Jeans,1,606.7,Clothing,,455.02500000000003,0,2025-03,20–30%
916,119,111,2024-12-18,1,30,Card,Aarush Mall,Male,58,Pune,2021-11-27,Bisque Smartphone,3,83879.6,Smartphones,,58715.72,0,2024-12,20–30%
917,101,29,2024-12-02,2,20,Cash on Delivery,Devansh Devi,Female,19,Kolkata,2023-04-15,HotPink Action Cam,18,245323.23,Cameras,125.0,392517.16800000006,1,2024-12,10–20%
918,119,63,2024-08-07,4,25,UPI,Aarush Mall,Male,58,Pune,2021-11-27,DarkOrange Textbook,5,817.38,Books,54.0,2452.14,1,2024-08,20–30%
919,41,171,2024-12-31,2,0,Cash on Delivery,Ishaan Mani,Female,32,Bengaluru,2022-06-07,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4095.72,0,2024-12,0%
920,191,122,2024-11-19,3,10,UPI,Kashvi Soman,Male,42,Kolkata,2021-08-11,DarkSlateBlue Gold Ring,16,23512.72,Jewellery,,63484.344000000005,0,2024-11,0–10%
921,2,178,2024-07-15,1,5,UPI,Kiara Dhawan,Male,28,Chennai,2023-05-10,RoyalBlue Kurta,1,2456.21,Clothing,,2333.3995,0,2024-07,0–10%
922,120,24,2024-12-03,4,20,UPI,Jivika Bora,Other,38,Pune,2023-05-25,Brown Building Blocks,11,822.9,Toys,118.0,2633.28,1,2024-12,10–20%
923,59,138,2024-09-04,3,30,UPI,Vardaniya Varkey,Female,24,Ahmedabad,2022-11-12,Brown Football,12,9572.95,Sports Equipment,,20103.195,0,2024-09,20–30%
924,37,112,2024-07-13,2,0,UPI,Rhea Shah,Male,56,Hyderabad,2024-02-07,Magenta T‑Shirt,1,2105.15,Clothing,,4210.3,0,2024-07,0%
925,44,111,2024-12-01,1,15,UPI,Indranil Majumdar,Male,20,Mumbai,2023-11-23,Bisque Smartphone,3,83879.6,Smartphones,9.0,71297.66,1,2024-12,10–20%
926,42,158,2025-06-16,4,10,Card,Armaan Buch,Male,18,Chennai,2021-09-16,Khaki Shampoo,9,158.12,Beauty,,569.2320000000001,0,2025-06,0–10%
927,107,167,2024-08-22,3,20,UPI,Dharmajan Som,Female,43,Pune,2023-03-18,GoldenRod Olive Oil,10,1914.7,Groceries,,4595.280000000001,0,2024-08,10–20%
928,172,188,2024-08-13,2,20,Cash on Delivery,Kiara Mani,Male,25,Delhi,2023-10-26,YellowGreen Smartphone,3,54576.4,Smartphones,,87322.24,0,2024-08,10–20%
929,65,85,2024-11-30,1,25,UPI,Ishaan Chauhan,Female,31,Delhi,2023-12-23,IndianRed Smart Watch,15,5520.99,Watches,106.0,4140.7425,1,2024-11,20–30%
930,64,126,2025-04-29,5,20,UPI,Arnav Johal,Female,58,Mumbai,2022-12-19,MediumAquaMarine Smart Watch,15,4828.51,Watches,,19314.040000000005,0,2025-04,10–20%
931,4,57,2025-03-21,3,15,Cash on Delivery,Yuvaan Sami,Female,53,Pune,2023-08-17,MediumOrchid Puzzle,11,1512.96,Toys,,3858.048,0,2025-03,10–20%
932,165,1,2025-01-13,5,15,Card,Piya Yogi,Female,44,Delhi,2022-11-01,Silver Formal Shoes,2,804.15,Footwear,,3417.6375,0,2025-01,10–20%
933,30,74,2024-12-03,1,30,UPI,Riya Chatterjee,Female,34,Ahmedabad,2023-08-26,Peru Wall Art,7,2034.4,Home Decor,93.0,1424.08,1,2024-12,20–30%
934,174,29,2024-07-10,1,30,NetBanking,Arnav Sathe,Female,47,Ahmedabad,2021-09-30,HotPink Action Cam,18,245323.23,Cameras,102.0,171726.261,1,2024-07,20–30%
935,158,159,2024-08-22,1,30,UPI,Nishith Soman,Female,38,Delhi,2024-05-17,LightSalmon Pen Set,6,214.12,Stationery,78.0,149.884,1,2024-08,20–30%
936,186,103,2024-09-29,3,25,UPI,Kiaan Badami,Female,48,Mumbai,2023-01-25,DarkBlue Action Cam,18,203384.45,Cameras,,457615.01250000007,0,2024-09,20–30%
937,157,43,2024-08-11,1,20,UPI,Divit Varkey,Female,35,Jaipur,2023-07-20,Gray Comic,5,717.78,Books,,574.224,0,2024-08,10–20%
938,110,178,2025-01-22,4,25,Card,Rasha Bhagat,Male,23,Pune,2023-06-21,RoyalBlue Kurta,1,2456.21,Clothing,,7368.63,0,2025-01,20–30%
939,67,22,2025-01-22,1,10,Card,Himmat Rajan,Female,55,Pune,2023-10-20,MediumAquaMarine Puzzle,11,2027.87,Toys,96.0,1825.0829999999999,1,2025-01,0–10%
940,50,123,2025-01-15,4,5,Card,Seher Wali,Female,55,Hyderabad,2022-07-03,Gainsboro Bracelet,16,57860.63,Jewellery,109.0,219870.39399999997,1,2025-01,0–10%
941,131,153,2025-02-14,5,15,UPI,Rohan Bhatia,Female,59,Ahmedabad,2022-01-05,LightGreen Laptop,4,74883.98,Laptops,,318256.915,0,2025-02,10–20%
942,75,153,2024-08-05,4,20,Card,Hridaan Lad,Male,44,Chennai,2024-01-14,LightGreen Laptop,4,74883.98,Laptops,,239628.736,0,2024-08,10–20%
943,103,192,2025-05-21,2,30,UPI,Samaira Bhagat,Male,55,Hyderabad,2023-09-07,Turquoise Wall Art,7,2307.73,Home Decor,,3230.8219999999997,0,2025-05,20–30%
944,110,25,2025-03-13,1,30,UPI,Rasha Bhagat,Male,23,Pune,2023-06-21,Orchid Smartphone,3,7077.65,Smartphones,,4954.355,0,2025-03,20–30%
945,165,99,2024-10-13,2,0,UPI,Piya Yogi,Female,44,Delhi,2022-11-01,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,9211.5,0,2024-10,0%
946,109,50,2025-05-23,4,20,UPI,Jayan Ahluwalia,Female,37,Delhi,2023-08-25,FireBrick Jeans,1,1568.28,Clothing,,5018.496,0,2025-05,10–20%
947,112,110,2024-08-03,2,20,Card,Aarna Mammen,Male,18,Kolkata,2024-05-25,Peru Sandals,2,3684.08,Footwear,,5894.528,0,2024-08,10–20%
948,78,163,2024-10-18,2,10,UPI,Heer Kibe,Male,50,Pune,2022-01-21,MediumBlue Lipstick,9,346.17,Beauty,,623.106,0,2024-10,0–10%
949,106,175,2024-11-19,3,5,UPI,Neysa Brahmbhatt,Female,38,Jaipur,2023-03-17,White Smartphone,3,51034.7,Smartphones,,145448.89499999996,0,2024-11,0–10%
950,168,172,2025-01-23,3,25,Card,Azad Choudhry,Female,21,Bengaluru,2024-03-08,Green Notebook,5,150.3,Books,,338.175,0,2025-01,20–30%
951,155,81,2025-04-19,4,15,UPI,Amira Chandran,Female,59,Pune,2023-06-09,PaleGoldenRod Basmati Rice,10,957.35,Groceries,,3254.99,0,2025-04,10–20%
952,88,182,2025-03-24,4,0,UPI,Lakshay Bhasin,Male,48,Kolkata,2021-09-24,LightGreen Building Blocks,11,2395.42,Toys,,9581.68,0,2025-03,0%
953,163,73,2024-11-29,1,10,Card,Amira Warrior,Female,57,Ahmedabad,2024-01-17,PowderBlue Smart Watch,15,12303.7,Watches,,11073.330000000002,0,2024-11,0–10%
954,187,11,2024-10-11,5,10,UPI,Lakshay Varughese,Male,38,Kolkata,2023-06-25,Snow Novel,5,397.74,Books,131.0,1789.8300000000002,1,2024-10,0–10%
955,19,103,2025-03-23,4,30,UPI,Parinaaz Jani,Female,53,Chennai,2022-06-05,DarkBlue Action Cam,18,203384.45,Cameras,,569476.46,0,2025-03,20–30%
956,131,12,2024-07-23,2,25,UPI,Rohan Bhatia,Female,59,Ahmedabad,2022-01-05,PaleVioletRed Wardrobe,14,22507.18,Furniture,,33760.770000000004,0,2024-07,20–30%
957,119,24,2024-10-31,4,25,Card,Aarush Mall,Male,58,Pune,2021-11-27,Brown Building Blocks,11,822.9,Toys,,2468.7,0,2024-10,20–30%
958,18,155,2025-01-25,1,10,Cash on Delivery,Abram Butala,Male,35,Pune,2023-03-16,Orchid Football,12,7845.8,Sports Equipment,,7061.22,0,2025-01,0–10%
959,95,22,2025-04-03,2,10,UPI,Ahana  Chauhan,Female,42,Delhi,2023-09-26,MediumAquaMarine Puzzle,11,2027.87,Toys,,3650.1659999999997,0,2025-04,0–10%
960,15,134,2024-07-29,2,10,Cash on Delivery,Lavanya Lall,Male,19,Chennai,2023-05-05,MediumAquaMarine Textbook,5,538.51,Books,,969.318,0,2024-07,0–10%
961,47,69,2024-11-21,2,25,Card,Mahika Sethi,Male,32,Jaipur,2021-08-05,LawnGreen Bluetooth Speaker,20,14063.43,Music & Instruments,,21095.145,0,2024-11,20–30%
962,154,96,2024-09-02,4,25,UPI,Ehsaan Bahri,Male,25,Pune,2022-09-02,SkyBlue Dining Chair,14,20273.41,Furniture,,60820.229999999996,0,2024-09,20–30%
963,41,61,2024-07-18,4,30,Card,Ishaan Mani,Female,32,Bengaluru,2022-06-07,LightGreen Mixer Grinder,8,7600.72,Kitchen Appliances,,21282.016,0,2024-07,20–30%
964,109,57,2024-11-13,1,25,UPI,Jayan Ahluwalia,Female,37,Delhi,2023-08-25,MediumOrchid Puzzle,11,1512.96,Toys,,1134.72,0,2024-11,20–30%
965,122,179,2024-11-15,3,30,Card,Shray Lata,Male,49,Hyderabad,2022-01-17,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,,9728.669999999998,0,2024-11,20–30%
966,81,137,2024-08-14,5,25,UPI,Devansh Sekhon,Male,49,Hyderabad,2023-01-16,Sienna Smartphone,3,62141.37,Smartphones,69.0,233030.1375,1,2024-08,20–30%
967,141,31,2025-06-24,1,10,UPI,Abram Manda,Male,35,Hyderabad,2023-04-06,DeepSkyBlue Analog Watch,15,844.18,Watches,149.0,759.762,1,2025-06,0–10%
968,146,125,2024-09-03,5,5,UPI,Nitya Suresh,Female,20,Pune,2021-08-07,Ivory Yoga Mat,12,6260.71,Sports Equipment,,29738.372499999998,0,2024-09,0–10%
969,86,165,2024-11-14,2,5,UPI,Jayant Gandhi,Female,32,Kolkata,2023-12-11,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,7656.544,0,2024-11,0–10%
970,37,83,2025-06-11,1,0,Cash on Delivery,Rhea Shah,Male,56,Hyderabad,2024-02-07,LightYellow Lipstick,9,1168.26,Beauty,,1168.26,0,2025-06,0%
971,45,152,2025-04-13,3,10,UPI,Rania Chaudry,Female,56,Ahmedabad,2024-04-12,SaddleBrown Marker Pack,6,196.21,Stationery,,529.767,0,2025-04,0–10%
972,139,140,2025-06-03,4,15,NetBanking,Shaan Lanka,Male,57,Bengaluru,2023-05-14,GhostWhite Dining Chair,14,30877.87,Furniture,77.0,104984.75799999999,1,2025-06,10–20%
973,112,105,2025-02-08,2,10,UPI,Aarna Mammen,Male,18,Kolkata,2024-05-25,Crimson Seat Cover,13,6421.59,Automotive Accessories,140.0,11558.862000000001,1,2025-02,0–10%
974,141,11,2025-01-23,5,0,Card,Abram Manda,Male,35,Hyderabad,2023-04-06,Snow Novel,5,397.74,Books,,1988.7,0,2025-01,0%
975,55,109,2025-06-08,2,25,NetBanking,Elakshi Kota,Male,44,Jaipur,2023-11-03,Ivory Wall Art,7,4888.33,Home Decor,,7332.495,0,2025-06,20–30%
976,100,23,2025-06-23,2,0,Card,Ela Dhillon,Male,44,Mumbai,2024-03-17,DarkOrchid Smartphone,3,38563.07,Smartphones,,77126.14,0,2025-06,0%
977,89,119,2024-09-30,1,0,Card,Tiya Hayer,Male,38,Hyderabad,2023-12-26,Olive Study Table,14,23953.3,Furniture,,23953.3,0,2024-09,0%
978,56,110,2025-01-08,4,30,Card,Manikya Ganesan,Male,25,Mumbai,2024-06-22,Peru Sandals,2,3684.08,Footwear,,10315.423999999999,0,2025-01,20–30%
979,19,118,2024-07-04,1,0,UPI,Parinaaz Jani,Female,53,Chennai,2022-06-05,LawnGreen Cricket Bat,12,4818.19,Sports Equipment,,4818.19,0,2024-07,0%
980,129,162,2025-04-07,4,25,UPI,Yasmin Trivedi,Female,50,Pune,2023-11-15,LimeGreen Smartphone,3,10769.61,Smartphones,,32308.83,0,2025-04,20–30%
981,78,15,2024-12-11,1,15,UPI,Heer Kibe,Male,50,Pune,2022-01-21,RoyalBlue Lamp,7,3265.03,Home Decor,,2775.2755,0,2024-12,10–20%
982,130,57,2024-07-12,4,30,Card,Neysa Aurora,Male,59,Delhi,2021-12-10,MediumOrchid Puzzle,11,1512.96,Toys,,4236.288,0,2024-07,20–30%
983,133,171,2024-11-18,3,20,Cash on Delivery,Siya Vora,Female,23,Ahmedabad,2022-06-22,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4914.8640000000005,0,2024-11,10–20%
984,113,131,2024-09-11,4,5,Card,Hridaan Bassi,Male,43,Hyderabad,2023-06-21,Bisque Notebook,5,269.35,Books,26.0,1023.5300000000001,1,2024-09,0–10%
985,7,78,2024-09-10,3,0,NetBanking,Ehsaan Khanna,Other,25,Chennai,2023-04-06,MediumSlateBlue Basmati Rice,10,1820.11,Groceries,,5460.33,0,2024-09,0%
986,155,148,2025-05-04,1,15,NetBanking,Amira Chandran,Female,59,Pune,2023-06-09,Maroon Notebook,5,894.41,Books,88.0,760.2484999999999,1,2025-05,10–20%
987,159,112,2025-02-17,4,5,UPI,Nehmat Kulkarni,Female,30,Hyderabad,2022-04-28,Magenta T‑Shirt,1,2105.15,Clothing,92.0,7999.57,1,2025-02,0–10%
988,185,185,2025-03-10,3,0,UPI,Nirvi Sem,Male,51,Jaipur,2021-09-24,MidnightBlue Flip‑Flops,2,728.82,Footwear,,2186.46,0,2025-03,0%
989,110,49,2025-06-12,5,30,Card,Rasha Bhagat,Male,23,Pune,2023-06-21,Peru Sandals,2,2090.59,Footwear,,7317.065,0,2025-06,20–30%
990,97,154,2024-12-23,3,30,Card,Bhamini Talwar,Male,45,Ahmedabad,2023-01-09,Crimson Smartphone,3,23248.77,Smartphones,,48822.416999999994,0,2024-12,20–30%
991,162,172,2025-03-19,3,25,Card,Diya Bora,Female,33,Mumbai,2022-01-02,Green Notebook,5,150.3,Books,,338.175,0,2025-03,20–30%
992,134,165,2025-04-30,1,10,Card,Divyansh Shankar,Female,21,Hyderabad,2023-05-12,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,3626.784,0,2025-04,0–10%
993,182,123,2024-11-26,2,25,Card,Aayush Tara,Male,27,Pune,2022-02-25,Gainsboro Bracelet,16,57860.63,Jewellery,,86790.94499999999,0,2024-11,20–30%
994,3,68,2024-12-07,3,0,Card,Piya Tata,Male,18,Mumbai,2022-12-14,DarkSlateGray Acoustic Guitar,20,35981.49,Music & Instruments,,107944.47,0,2024-12,0%
995,11,187,2025-02-11,4,30,Cash on Delivery,Darshit Sem,Male,32,Bengaluru,2024-06-27,Yellow DSLR Camera,18,225198.26,Cameras,98.0,630555.128,1,2025-02,20–30%
996,21,110,2024-08-03,1,25,Card,Badal Sha,Female,43,Hyderabad,2021-11-18,Peru Sandals,2,3684.08,Footwear,,2763.06,0,2024-08,20–30%
997,188,180,2024-08-14,4,10,Card,Dhanush Jaggi,Female,41,Kolkata,2024-01-28,GoldenRod DSLR Camera,18,219756.43,Cameras,,791123.148,0,2024-08,0–10%
998,106,51,2024-08-22,3,0,UPI,Neysa Brahmbhatt,Female,38,Jaipur,2023-03-17,MediumAquaMarine Smart Watch,15,6834.25,Watches,,20502.75,0,2024-08,0%
999,62,110,2024-11-22,1,5,Cash on Delivery,Jiya Tailor,Female,21,Chennai,2023-02-16,Peru Sandals,2,3684.08,Footwear,,3499.8759999999997,0,2024-11,0–10%
1000,24,54,2025-06-16,2,30,Cash on Delivery,Badal Bhatia,Female,24,Hyderabad,2021-10-26,PapayaWhip Laptop,4,53113.03,Laptops,,74358.242,0,2025-06,20–30%
