order_id,customer_id,product_id,order_date,quantity,discount,payment_method,name,gender,age,age group,region,signup_date,product_name,category_id,price,category_name,return_id,net_price,is_returned,month,month_name,discount_bin,
856,50,134,06-08-2024,1,5,UPI,Seher Wali,Female,55,45+,Hyderabad,03-07-2022,MediumAquaMarine Textbook,5,538.51,Books,,511.5845,0,2024-08,August,0–10%,
857,151,79,13-05-2025,1,20,Card,Saira Grewal,Male,44,35–44,Mumbai,09-04-2024,LightSteelBlue Hand Sanitizer,17,422.98,Health & Personal Care,142,338.384,1,2025-05,May,10–20%,
858,137,132,13-07-2024,1,15,UPI,Uthkarsh Reddy,Male,20,<25,Kolkata,20-04-2022,SlateGray Saree,1,2449.97,Clothing,,2082.4745,0,2024-07,July,10–20%,
859,17,95,30-09-2024,1,30,UPI,Ivan Rao,Male,59,45+,Pune,10-09-2022,DarkSlateGray Lipstick,9,418.24,Beauty,,292.768,0,2024-09,September,20%+,
860,2,51,24-02-2025,1,30,Card,Kiara Dhawan,Male,28,25–34,Chennai,10-05-2023,MediumAquaMarine Smart Watch,15,6834.25,Watches,,4783.975,0,2025-02,February,20%+,
861,37,143,10-02-2025,4,10,UPI,Rhea Shah,Male,56,45+,Hyderabad,07-02-2024,Gray Sneakers,2,2424.58,Footwear,,8728.488,0,2025-02,February,0–10%,
862,189,47,04-05-2025,2,5,UPI,Lakshay Bhattacharyya,Female,36,35–44,Jaipur,02-06-2023,RosyBrown Action Cam,18,133138.56,Cameras,103,252963.264,1,2025-05,May,0–10%,
863,75,84,23-08-2024,1,25,UPI,Hridaan Lad,Male,44,35–44,Chennai,14-01-2024,DarkRed Cricket Bat,12,9502.25,Sports Equipment,,7126.6875,0,2024-08,August,20%+,
864,197,97,08-02-2025,1,15,Cash on Delivery,Parinaaz Dâ€™Alia,Male,25,25–34,Hyderabad,01-06-2024,LightPink Acoustic Guitar,20,20123.48,Music & Instruments,,17104.958,0,2025-02,February,10–20%,
865,162,146,09-07-2024,4,5,Card,Diya Bora,Female,33,25–34,Mumbai,02-01-2022,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,139415.654,0,2024-07,July,0–10%,
866,96,39,17-11-2024,4,30,UPI,Mohanlal Yadav,Female,49,45+,Delhi,04-02-2023,RosyBrown Puzzle,11,3353.03,Toys,,9388.484,0,2024-11,November,20%+,
867,138,74,14-03-2025,4,5,UPI,Abram Dugar,Male,44,35–44,Bengaluru,14-12-2022,Peru Wall Art,7,2034.4,Home Decor,,7730.72,0,2025-03,March,0–10%,
868,77,131,08-04-2025,1,15,UPI,Sumer Mannan,Female,36,35–44,Ahmedabad,27-05-2023,Bisque Notebook,5,269.35,Books,,228.9475,0,2025-04,April,10–20%,
869,130,25,11-02-2025,2,30,UPI,Neysa Aurora,Male,59,45+,Delhi,10-12-2021,Orchid Smartphone,3,7077.65,Smartphones,104,9908.71,1,2025-02,February,20%+,
870,23,181,27-05-2025,4,0,Card,Kartik Khare,Female,47,45+,Jaipur,04-01-2022,MediumSpringGreen Masala Pack,10,1116.89,Groceries,124,4467.56,1,2025-05,May,0%,
871,131,48,09-11-2024,2,10,UPI,Rohan Bhatia,Female,59,45+,Ahmedabad,05-01-2022,Maroon Marker Pack,6,223.42,Stationery,,402.156,0,2024-11,November,0–10%,
872,85,123,13-02-2025,4,30,Card,Vanya Sama,Female,45,45+,Kolkata,20-03-2023,Gainsboro Bracelet,16,57860.63,Jewellery,,162009.764,0,2025-02,February,20%+,
873,131,15,30-08-2024,3,0,Cash on Delivery,Rohan Bhatia,Female,59,45+,Ahmedabad,05-01-2022,RoyalBlue Lamp,7,3265.03,Home Decor,,9795.09,0,2024-08,August,0%,
874,79,4,20-04-2025,2,15,UPI,Ishita Kaul,Male,48,45+,Chennai,15-02-2024,SpringGreen Puzzle,11,3010.89,Toys,,5118.513,0,2025-04,April,10–20%,
875,63,155,05-01-2025,1,20,Card,Zain Sodhi,Female,18,<25,Chennai,06-02-2023,Orchid Football,12,7845.8,Sports Equipment,35,6276.64,1,2025-01,January,10–20%,
876,74,100,07-08-2024,4,30,Card,Badal Devan,Female,45,45+,Hyderabad,22-08-2021,LightSalmon Digital Thermometer,17,1885.24,Health & Personal Care,101,5278.672,1,2024-08,August,20%+,
877,47,139,29-01-2025,3,5,UPI,Mahika Sethi,Male,32,25–34,Jaipur,05-08-2021,DarkRed Wall Art,7,1327.64,Home Decor,,3783.774,0,2025-01,January,0–10%,
878,181,108,15-01-2025,4,5,Card,Neelofar Mammen,Female,38,35–44,Kolkata,09-03-2023,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,73,19316.236,1,2025-01,January,0–10%,
879,16,153,17-03-2025,5,25,Cash on Delivery,Ivana Datta,Female,23,<25,Chennai,31-03-2024,LightGreen Laptop,4,74883.98,Laptops,,280814.925,0,2025-03,March,20%+,
880,158,128,01-09-2024,3,15,Card,Nishith Soman,Female,38,35–44,Delhi,17-05-2024,GreenYellow Laptop,4,99102.9,Laptops,,252712.395,0,2024-09,September,10–20%,
881,13,186,07-03-2025,3,25,Card,Dishani Kaul,Male,37,35–44,Jaipur,04-03-2023,MidnightBlue Textbook,5,715.5,Books,,1609.875,0,2025-03,March,20%+,
882,193,158,09-07-2024,3,15,UPI,Biju Toor,Male,43,35–44,Hyderabad,23-07-2022,Khaki Shampoo,9,158.12,Beauty,,403.206,0,2024-07,July,10–20%,
883,196,35,19-03-2025,5,15,UPI,Tiya Baral,Female,57,45+,Jaipur,21-07-2021,PapayaWhip Laptop,4,88790.03,Laptops,29,377357.6275,1,2025-03,March,10–20%,
884,188,13,13-03-2025,3,15,UPI,Dhanush Jaggi,Female,41,35–44,Kolkata,28-01-2024,Magenta Gold Ring,16,61688.31,Jewellery,,157305.1905,0,2025-03,March,10–20%,
885,135,117,19-07-2024,4,5,UPI,Emir Deep,Other,55,45+,Ahmedabad,11-01-2024,PeachPuff Building Blocks,11,1900.13,Toys,,7220.494,0,2024-07,July,0–10%,
886,184,172,04-09-2024,5,10,Cash on Delivery,Anaya Sehgal,Female,18,<25,Kolkata,27-02-2023,Green Notebook,5,150.3,Books,,676.35,0,2024-09,September,0–10%,
887,50,25,06-03-2025,4,15,UPI,Seher Wali,Female,55,45+,Hyderabad,03-07-2022,Orchid Smartphone,3,7077.65,Smartphones,,24064.01,0,2025-03,March,10–20%,
888,30,6,02-05-2025,5,0,UPI,Riya Chatterjee,Female,34,25–34,Ahmedabad,26-08-2023,DarkSlateBlue Remote Car,11,1008.04,Toys,,5040.2,0,2025-05,May,0%,
889,39,96,09-03-2025,3,30,UPI,Hazel Boase,Female,25,25–34,Chennai,21-03-2024,SkyBlue Dining Chair,14,20273.41,Furniture,,42574.161,0,2025-03,March,20%+,
890,126,74,16-09-2024,5,15,Card,Ojas Lala,Other,20,<25,Jaipur,25-11-2022,Peru Wall Art,7,2034.4,Home Decor,,8646.2,0,2024-09,September,10–20%,
891,63,99,07-08-2024,1,5,UPI,Zain Sodhi,Female,18,<25,Chennai,06-02-2023,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,4375.4625,0,2024-08,August,0–10%,
892,155,179,15-09-2024,3,15,Cash on Delivery,Amira Chandran,Female,59,45+,Pune,09-06-2023,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,121,11813.385,1,2024-09,September,10–20%,
893,113,148,14-12-2024,3,10,NetBanking,Hridaan Bassi,Male,43,35–44,Hyderabad,21-06-2023,Maroon Notebook,5,894.41,Books,,2414.907,0,2024-12,December,0–10%,
894,90,144,02-06-2025,4,5,UPI,Kiara Ravi,Male,49,45+,Ahmedabad,17-08-2022,Snow Laptop,4,61008.5,Laptops,,231832.3,0,2025-06,June,0–10%,
895,83,184,27-10-2024,1,20,UPI,Oorja Tak,Female,45,45+,Kolkata,04-09-2021,DarkKhaki Cushion Cover,7,1216.44,Home Decor,,973.152,0,2024-10,October,10–20%,
896,14,199,18-12-2024,2,25,NetBanking,Hrishita Mander,Male,55,45+,Chennai,14-09-2021,Linen Wardrobe,14,31253.24,Furniture,,46879.86,0,2024-12,December,20%+,
897,183,195,18-01-2025,3,5,UPI,Vidur Setty,Male,26,25–34,Bengaluru,04-08-2023,BlueViolet Digital Thermometer,17,5870.29,Health & Personal Care,24,16730.3265,1,2025-01,January,0–10%,
898,116,168,15-10-2024,3,30,UPI,Tarini Hora,Female,39,35–44,Bengaluru,22-03-2024,Gainsboro Kurta,1,2579.9,Clothing,,5417.79,0,2024-10,October,20%+,
899,40,182,18-09-2024,1,25,Card,Ivana Wason,Female,55,45+,Kolkata,14-06-2024,LightGreen Building Blocks,11,2395.42,Toys,,1796.565,0,2024-09,September,20%+,
900,58,160,01-01-2025,2,0,Card,Manjari Kohli,Female,32,25–34,Ahmedabad,06-12-2022,Violet Laptop,4,149989.17,Laptops,,299978.34,0,2025-01,January,0%,
901,31,124,03-07-2025,2,30,Card,Armaan Agate,Male,48,45+,Chennai,19-12-2023,SlateGray Laptop,4,40250.55,Laptops,,56350.77,0,2025-07,July,20%+,
902,135,110,02-03-2025,3,30,UPI,Emir Deep,Other,55,45+,Ahmedabad,11-01-2024,Peru Sandals,2,3684.08,Footwear,48,7736.568,1,2025-03,March,20%+,
903,97,168,14-05-2025,5,20,UPI,Bhamini Talwar,Male,45,45+,Ahmedabad,09-01-2023,Gainsboro Kurta,1,2579.9,Clothing,,10319.6,0,2025-05,May,10–20%,
904,73,132,30-11-2024,5,0,NetBanking,Aaina Swaminathan,Female,20,<25,Hyderabad,01-05-2024,SlateGray Saree,1,2449.97,Clothing,,12249.85,0,2024-11,November,0%,
905,66,103,24-11-2024,4,20,Card,Bhavin Cherian,Male,48,45+,Mumbai,26-04-2024,DarkBlue Action Cam,18,203384.45,Cameras,,650830.24,0,2024-11,November,10–20%,
906,186,15,29-04-2025,4,0,UPI,Kiaan Badami,Female,48,45+,Mumbai,25-01-2023,RoyalBlue Lamp,7,3265.03,Home Decor,,13060.12,0,2025-04,April,0%,
907,124,45,20-05-2025,1,10,UPI,Romil Mahal,Female,43,35–44,Jaipur,03-02-2023,DarkRed Phone Mount,13,2587.08,Automotive Accessories,,2328.372,0,2025-05,May,0–10%,
908,126,197,07-02-2025,5,20,Cash on Delivery,Ojas Lala,Other,20,<25,Jaipur,25-11-2022,GoldenRod Bracelet,16,31238.85,Jewellery,,124955.4,0,2025-02,February,10–20%,
909,199,94,19-03-2025,4,20,UPI,Lakshay Jha,Male,28,25–34,Pune,18-06-2024,Yellow Electric Kettle,8,10764.87,Kitchen Appliances,,34447.584,0,2025-03,March,10–20%,
910,69,108,31-03-2025,3,20,Cash on Delivery,Gatik Chandra,Male,20,<25,Chennai,03-11-2023,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,,12199.728,0,2025-03,March,10–20%,
911,98,4,28-03-2025,2,0,Card,Mishti Mani,Male,19,<25,Ahmedabad,26-05-2022,SpringGreen Puzzle,11,3010.89,Toys,,6021.78,0,2025-03,March,0%,
912,188,175,07-12-2024,3,25,Cash on Delivery,Dhanush Jaggi,Female,41,35–44,Kolkata,28-01-2024,White Smartphone,3,51034.7,Smartphones,,114828.075,0,2024-12,December,20%+,
913,6,31,22-05-2025,2,25,Card,Dhanuk Sidhu,Male,48,45+,Kolkata,01-06-2022,DeepSkyBlue Analog Watch,15,844.18,Watches,,1266.27,0,2025-05,May,20%+,
914,173,179,12-09-2024,4,20,UPI,Mehul Ramakrishnan,Female,24,<25,Ahmedabad,19-11-2023,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,,14824.64,0,2024-09,September,10–20%,
915,176,151,09-03-2025,1,25,Cash on Delivery,Vedika Sawhney,Male,56,45+,Ahmedabad,06-01-2023,Tomato Jeans,1,606.7,Clothing,,455.025,0,2025-03,March,20%+,
916,119,111,18-12-2024,1,30,Card,Aarush Mall,Male,58,45+,Pune,27-11-2021,Bisque Smartphone,3,83879.6,Smartphones,,58715.72,0,2024-12,December,20%+,
917,101,29,02-12-2024,2,20,Cash on Delivery,Devansh Devi,Female,19,<25,Kolkata,15-04-2023,HotPink Action Cam,18,245323.23,Cameras,125,392517.168,1,2024-12,December,10–20%,
918,119,63,07-08-2024,4,25,UPI,Aarush Mall,Male,58,45+,Pune,27-11-2021,DarkOrange Textbook,5,817.38,Books,54,2452.14,1,2024-08,August,20%+,
919,41,171,31-12-2024,2,0,Cash on Delivery,Ishaan Mani,Female,32,25–34,Bengaluru,07-06-2022,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4095.72,0,2024-12,December,0%,
920,191,122,19-11-2024,3,10,UPI,Kashvi Soman,Male,42,35–44,Kolkata,11-08-2021,DarkSlateBlue Gold Ring,16,23512.72,Jewellery,,63484.344,0,2024-11,November,0–10%,
921,2,178,15-07-2024,1,5,UPI,Kiara Dhawan,Male,28,25–34,Chennai,10-05-2023,RoyalBlue Kurta,1,2456.21,Clothing,,2333.3995,0,2024-07,July,0–10%,
922,120,24,03-12-2024,4,20,UPI,Jivika Bora,Other,38,35–44,Pune,25-05-2023,Brown Building Blocks,11,822.9,Toys,118,2633.28,1,2024-12,December,10–20%,
923,59,138,04-09-2024,3,30,UPI,Vardaniya Varkey,Female,24,<25,Ahmedabad,12-11-2022,Brown Football,12,9572.95,Sports Equipment,,20103.195,0,2024-09,September,20%+,
924,37,112,13-07-2024,2,0,UPI,Rhea Shah,Male,56,45+,Hyderabad,07-02-2024,Magenta Tâ€‘Shirt,1,2105.15,Clothing,,4210.3,0,2024-07,July,0%,
925,44,111,01-12-2024,1,15,UPI,Indranil Majumdar,Male,20,<25,Mumbai,23-11-2023,Bisque Smartphone,3,83879.6,Smartphones,9,71297.66,1,2024-12,December,10–20%,
926,42,158,16-06-2025,4,10,Card,Armaan Buch,Male,18,<25,Chennai,16-09-2021,Khaki Shampoo,9,158.12,Beauty,,569.232,0,2025-06,June,0–10%,
927,107,167,22-08-2024,3,20,UPI,Dharmajan Som,Female,43,35–44,Pune,18-03-2023,GoldenRod Olive Oil,10,1914.7,Groceries,,4595.28,0,2024-08,August,10–20%,
928,172,188,13-08-2024,2,20,Cash on Delivery,Kiara Mani,Male,25,25–34,Delhi,26-10-2023,YellowGreen Smartphone,3,54576.4,Smartphones,,87322.24,0,2024-08,August,10–20%,
929,65,85,30-11-2024,1,25,UPI,Ishaan Chauhan,Female,31,25–34,Delhi,23-12-2023,IndianRed Smart Watch,15,5520.99,Watches,106,4140.7425,1,2024-11,November,20%+,
930,64,126,29-04-2025,5,20,UPI,Arnav Johal,Female,58,45+,Mumbai,19-12-2022,MediumAquaMarine Smart Watch,15,4828.51,Watches,,19314.04,0,2025-04,April,10–20%,
931,4,57,21-03-2025,3,15,Cash on Delivery,Yuvaan Sami,Female,53,45+,Pune,17-08-2023,MediumOrchid Puzzle,11,1512.96,Toys,,3858.048,0,2025-03,March,10–20%,
932,165,1,13-01-2025,5,15,Card,Piya Yogi,Female,44,35–44,Delhi,01-11-2022,Silver Formal Shoes,2,804.15,Footwear,,3417.6375,0,2025-01,January,10–20%,
933,30,74,03-12-2024,1,30,UPI,Riya Chatterjee,Female,34,25–34,Ahmedabad,26-08-2023,Peru Wall Art,7,2034.4,Home Decor,93,1424.08,1,2024-12,December,20%+,
934,174,29,10-07-2024,1,30,NetBanking,Arnav Sathe,Female,47,45+,Ahmedabad,30-09-2021,HotPink Action Cam,18,245323.23,Cameras,102,171726.261,1,2024-07,July,20%+,
935,158,159,22-08-2024,1,30,UPI,Nishith Soman,Female,38,35–44,Delhi,17-05-2024,LightSalmon Pen Set,6,214.12,Stationery,78,149.884,1,2024-08,August,20%+,
936,186,103,29-09-2024,3,25,UPI,Kiaan Badami,Female,48,45+,Mumbai,25-01-2023,DarkBlue Action Cam,18,203384.45,Cameras,,457615.0125,0,2024-09,September,20%+,
937,157,43,11-08-2024,1,20,UPI,Divit Varkey,Female,35,35–44,Jaipur,20-07-2023,Gray Comic,5,717.78,Books,,574.224,0,2024-08,August,10–20%,
938,110,178,22-01-2025,4,25,Card,Rasha Bhagat,Male,23,<25,Pune,21-06-2023,RoyalBlue Kurta,1,2456.21,Clothing,,7368.63,0,2025-01,January,20%+,
939,67,22,22-01-2025,1,10,Card,Himmat Rajan,Female,55,45+,Pune,20-10-2023,MediumAquaMarine Puzzle,11,2027.87,Toys,96,1825.083,1,2025-01,January,0–10%,
940,50,123,15-01-2025,4,5,Card,Seher Wali,Female,55,45+,Hyderabad,03-07-2022,Gainsboro Bracelet,16,57860.63,Jewellery,109,219870.394,1,2025-01,January,0–10%,
941,131,153,14-02-2025,5,15,UPI,Rohan Bhatia,Female,59,45+,Ahmedabad,05-01-2022,LightGreen Laptop,4,74883.98,Laptops,,318256.915,0,2025-02,February,10–20%,
942,75,153,05-08-2024,4,20,Card,Hridaan Lad,Male,44,35–44,Chennai,14-01-2024,LightGreen Laptop,4,74883.98,Laptops,,239628.736,0,2024-08,August,10–20%,
943,103,192,21-05-2025,2,30,UPI,Samaira Bhagat,Male,55,45+,Hyderabad,07-09-2023,Turquoise Wall Art,7,2307.73,Home Decor,,3230.822,0,2025-05,May,20%+,
944,110,25,13-03-2025,1,30,UPI,Rasha Bhagat,Male,23,<25,Pune,21-06-2023,Orchid Smartphone,3,7077.65,Smartphones,,4954.355,0,2025-03,March,20%+,
945,165,99,13-10-2024,2,0,UPI,Piya Yogi,Female,44,35–44,Delhi,01-11-2022,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,9211.5,0,2024-10,October,0%,
946,109,50,23-05-2025,4,20,UPI,Jayan Ahluwalia,Female,37,35–44,Delhi,25-08-2023,FireBrick Jeans,1,1568.28,Clothing,,5018.496,0,2025-05,May,10–20%,
947,112,110,03-08-2024,2,20,Card,Aarna Mammen,Male,18,<25,Kolkata,25-05-2024,Peru Sandals,2,3684.08,Footwear,,5894.528,0,2024-08,August,10–20%,
948,78,163,18-10-2024,2,10,UPI,Heer Kibe,Male,50,45+,Pune,21-01-2022,MediumBlue Lipstick,9,346.17,Beauty,,623.106,0,2024-10,October,0–10%,
949,106,175,19-11-2024,3,5,UPI,Neysa Brahmbhatt,Female,38,35–44,Jaipur,17-03-2023,White Smartphone,3,51034.7,Smartphones,,145448.895,0,2024-11,November,0–10%,
950,168,172,23-01-2025,3,25,Card,Azad Choudhry,Female,21,<25,Bengaluru,08-03-2024,Green Notebook,5,150.3,Books,,338.175,0,2025-01,January,20%+,
951,155,81,19-04-2025,4,15,UPI,Amira Chandran,Female,59,45+,Pune,09-06-2023,PaleGoldenRod Basmati Rice,10,957.35,Groceries,,3254.99,0,2025-04,April,10–20%,
952,88,182,24-03-2025,4,0,UPI,Lakshay Bhasin,Male,48,45+,Kolkata,24-09-2021,LightGreen Building Blocks,11,2395.42,Toys,,9581.68,0,2025-03,March,0%,
953,163,73,29-11-2024,1,10,Card,Amira Warrior,Female,57,45+,Ahmedabad,17-01-2024,PowderBlue Smart Watch,15,12303.7,Watches,,11073.33,0,2024-11,November,0–10%,
954,187,11,11-10-2024,5,10,UPI,Lakshay Varughese,Male,38,35–44,Kolkata,25-06-2023,Snow Novel,5,397.74,Books,131,1789.83,1,2024-10,October,0–10%,
955,19,103,23-03-2025,4,30,UPI,Parinaaz Jani,Female,53,45+,Chennai,05-06-2022,DarkBlue Action Cam,18,203384.45,Cameras,,569476.46,0,2025-03,March,20%+,
956,131,12,23-07-2024,2,25,UPI,Rohan Bhatia,Female,59,45+,Ahmedabad,05-01-2022,PaleVioletRed Wardrobe,14,22507.18,Furniture,,33760.77,0,2024-07,July,20%+,
957,119,24,31-10-2024,4,25,Card,Aarush Mall,Male,58,45+,Pune,27-11-2021,Brown Building Blocks,11,822.9,Toys,,2468.7,0,2024-10,October,20%+,
958,18,155,25-01-2025,1,10,Cash on Delivery,Abram Butala,Male,35,35–44,Pune,16-03-2023,Orchid Football,12,7845.8,Sports Equipment,,7061.22,0,2025-01,January,0–10%,
959,95,22,03-04-2025,2,10,UPI,Ahana  Chauhan,Female,42,35–44,Delhi,26-09-2023,MediumAquaMarine Puzzle,11,2027.87,Toys,,3650.166,0,2025-04,April,0–10%,
960,15,134,29-07-2024,2,10,Cash on Delivery,Lavanya Lall,Male,19,<25,Chennai,05-05-2023,MediumAquaMarine Textbook,5,538.51,Books,,969.318,0,2024-07,July,0–10%,
961,47,69,21-11-2024,2,25,Card,Mahika Sethi,Male,32,25–34,Jaipur,05-08-2021,LawnGreen Bluetooth Speaker,20,14063.43,Music & Instruments,,21095.145,0,2024-11,November,20%+,
962,154,96,02-09-2024,4,25,UPI,Ehsaan Bahri,Male,25,25–34,Pune,02-09-2022,SkyBlue Dining Chair,14,20273.41,Furniture,,60820.23,0,2024-09,September,20%+,
963,41,61,18-07-2024,4,30,Card,Ishaan Mani,Female,32,25–34,Bengaluru,07-06-2022,LightGreen Mixer Grinder,8,7600.72,Kitchen Appliances,,21282.016,0,2024-07,July,20%+,
964,109,57,13-11-2024,1,25,UPI,Jayan Ahluwalia,Female,37,35–44,Delhi,25-08-2023,MediumOrchid Puzzle,11,1512.96,Toys,,1134.72,0,2024-11,November,20%+,
965,122,179,15-11-2024,3,30,Card,Shray Lata,Male,49,45+,Hyderabad,17-01-2022,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,,9728.67,0,2024-11,November,20%+,
966,81,137,14-08-2024,5,25,UPI,Devansh Sekhon,Male,49,45+,Hyderabad,16-01-2023,Sienna Smartphone,3,62141.37,Smartphones,69,233030.1375,1,2024-08,August,20%+,
967,141,31,24-06-2025,1,10,UPI,Abram Manda,Male,35,35–44,Hyderabad,06-04-2023,DeepSkyBlue Analog Watch,15,844.18,Watches,149,759.762,1,2025-06,June,0–10%,
968,146,125,03-09-2024,5,5,UPI,Nitya Suresh,Female,20,<25,Pune,07-08-2021,Ivory Yoga Mat,12,6260.71,Sports Equipment,,29738.3725,0,2024-09,September,0–10%,
969,86,165,14-11-2024,2,5,UPI,Jayant Gandhi,Female,32,25–34,Kolkata,11-12-2023,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,7656.544,0,2024-11,November,0–10%,
970,37,83,11-06-2025,1,0,Cash on Delivery,Rhea Shah,Male,56,45+,Hyderabad,07-02-2024,LightYellow Lipstick,9,1168.26,Beauty,,1168.26,0,2025-06,June,0%,
971,45,152,13-04-2025,3,10,UPI,Rania Chaudry,Female,56,45+,Ahmedabad,12-04-2024,SaddleBrown Marker Pack,6,196.21,Stationery,,529.767,0,2025-04,April,0–10%,
972,139,140,03-06-2025,4,15,NetBanking,Shaan Lanka,Male,57,45+,Bengaluru,14-05-2023,GhostWhite Dining Chair,14,30877.87,Furniture,77,104984.758,1,2025-06,June,10–20%,
973,112,105,08-02-2025,2,10,UPI,Aarna Mammen,Male,18,<25,Kolkata,25-05-2024,Crimson Seat Cover,13,6421.59,Automotive Accessories,140,11558.862,1,2025-02,February,0–10%,
974,141,11,23-01-2025,5,0,Card,Abram Manda,Male,35,35–44,Hyderabad,06-04-2023,Snow Novel,5,397.74,Books,,1988.7,0,2025-01,January,0%,
975,55,109,08-06-2025,2,25,NetBanking,Elakshi Kota,Male,44,35–44,Jaipur,03-11-2023,Ivory Wall Art,7,4888.33,Home Decor,,7332.495,0,2025-06,June,20%+,
976,100,23,23-06-2025,2,0,Card,Ela Dhillon,Male,44,35–44,Mumbai,17-03-2024,DarkOrchid Smartphone,3,38563.07,Smartphones,,77126.14,0,2025-06,June,0%,
977,89,119,30-09-2024,1,0,Card,Tiya Hayer,Male,38,35–44,Hyderabad,26-12-2023,Olive Study Table,14,23953.3,Furniture,,23953.3,0,2024-09,September,0%,
978,56,110,08-01-2025,4,30,Card,Manikya Ganesan,Male,25,25–34,Mumbai,22-06-2024,Peru Sandals,2,3684.08,Footwear,,10315.424,0,2025-01,January,20%+,
979,19,118,04-07-2024,1,0,UPI,Parinaaz Jani,Female,53,45+,Chennai,05-06-2022,LawnGreen Cricket Bat,12,4818.19,Sports Equipment,,4818.19,0,2024-07,July,0%,
980,129,162,07-04-2025,4,25,UPI,Yasmin Trivedi,Female,50,45+,Pune,15-11-2023,LimeGreen Smartphone,3,10769.61,Smartphones,,32308.83,0,2025-04,April,20%+,
981,78,15,11-12-2024,1,15,UPI,Heer Kibe,Male,50,45+,Pune,21-01-2022,RoyalBlue Lamp,7,3265.03,Home Decor,,2775.2755,0,2024-12,December,10–20%,
982,130,57,12-07-2024,4,30,Card,Neysa Aurora,Male,59,45+,Delhi,10-12-2021,MediumOrchid Puzzle,11,1512.96,Toys,,4236.288,0,2024-07,July,20%+,
983,133,171,18-11-2024,3,20,Cash on Delivery,Siya Vora,Female,23,<25,Ahmedabad,22-06-2022,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4914.864,0,2024-11,November,10–20%,
984,113,131,11-09-2024,4,5,Card,Hridaan Bassi,Male,43,35–44,Hyderabad,21-06-2023,Bisque Notebook,5,269.35,Books,26,1023.53,1,2024-09,September,0–10%,
985,7,78,10-09-2024,3,0,NetBanking,Ehsaan Khanna,Other,25,25–34,Chennai,06-04-2023,MediumSlateBlue Basmati Rice,10,1820.11,Groceries,,5460.33,0,2024-09,September,0%,
986,155,148,04-05-2025,1,15,NetBanking,Amira Chandran,Female,59,45+,Pune,09-06-2023,Maroon Notebook,5,894.41,Books,88,760.2485,1,2025-05,May,10–20%,
987,159,112,17-02-2025,4,5,UPI,Nehmat Kulkarni,Female,30,25–34,Hyderabad,28-04-2022,Magenta Tâ€‘Shirt,1,2105.15,Clothing,92,7999.57,1,2025-02,February,0–10%,
988,185,185,10-03-2025,3,0,UPI,Nirvi Sem,Male,51,45+,Jaipur,24-09-2021,MidnightBlue Flipâ€‘Flops,2,728.82,Footwear,,2186.46,0,2025-03,March,0%,
989,110,49,12-06-2025,5,30,Card,Rasha Bhagat,Male,23,<25,Pune,21-06-2023,Peru Sandals,2,2090.59,Footwear,,7317.065,0,2025-06,June,20%+,
990,97,154,23-12-2024,3,30,Card,Bhamini Talwar,Male,45,45+,Ahmedabad,09-01-2023,Crimson Smartphone,3,23248.77,Smartphones,,48822.417,0,2024-12,December,20%+,
991,162,172,19-03-2025,3,25,Card,Diya Bora,Female,33,25–34,Mumbai,02-01-2022,Green Notebook,5,150.3,Books,,338.175,0,2025-03,March,20%+,
992,134,165,30-04-2025,1,10,Card,Divyansh Shankar,Female,21,<25,Hyderabad,12-05-2023,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,3626.784,0,2025-04,April,0–10%,
993,182,123,26-11-2024,2,25,Card,Aayush Tara,Male,27,25–34,Pune,25-02-2022,Gainsboro Bracelet,16,57860.63,Jewellery,,86790.945,0,2024-11,November,20%+,
994,3,68,07-12-2024,3,0,Card,Piya Tata,Male,18,<25,Mumbai,14-12-2022,DarkSlateGray Acoustic Guitar,20,35981.49,Music & Instruments,,107944.47,0,2024-12,December,0%,
995,11,187,11-02-2025,4,30,Cash on Delivery,Darshit Sem,Male,32,25–34,Bengaluru,27-06-2024,Yellow DSLR Camera,18,225198.26,Cameras,98,630555.128,1,2025-02,February,20%+,
996,21,110,03-08-2024,1,25,Card,Badal Sha,Female,43,35–44,Hyderabad,18-11-2021,Peru Sandals,2,3684.08,Footwear,,2763.06,0,2024-08,August,20%+,
997,188,180,14-08-2024,4,10,Card,Dhanush Jaggi,Female,41,35–44,Kolkata,28-01-2024,GoldenRod DSLR Camera,18,219756.43,Cameras,,791123.148,0,2024-08,August,0–10%,
998,106,51,22-08-2024,3,0,UPI,Neysa Brahmbhatt,Female,38,35–44,Jaipur,17-03-2023,MediumAquaMarine Smart Watch,15,6834.25,Watches,,20502.75,0,2024-08,August,0%,
